LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-83.9552608,42.0192585,614,NOKOMIS DR,,,,,,,664e99ceb50a1678
-83.9427846,42.016372,701,RED MILL DR,,,,,,,e01c8c407a9a4043
-83.9283705,42.0193883,817,DERBY DR,,,,,,,1d0a2fb4d522c675
-83.9560965,42.0169391,603,CONKLIN DR,,,,,,,d6c18bb772e790a0
-83.9563667,42.0167544,605,CONKLIN DR,,,,,,,3985d9f8095612aa
-83.9332074,42.0176414,729,CLARK ST 19,,,,,,,f6e7ee153e6c0356
-83.9581041,42.0182063,707,CONKLIN DR,,,,,,,da1b2101a0f4001b
-83.95258,42.0194303,911,PONTIAC TRAIL,,,,,,,48ffba3e9dc683b9
-83.9262263,42.0193424,826,STETSON ST,,,,,,,0d1f13a352181456
-83.9249709,42.0175142,810,WOODSTOCK LN,,,,,,,70571340a5f8b166
-83.9658444,42.0194619,907,N OCCIDENTAL RD,,,,,,,e0dc7caa15f3cb6c
-83.959345,42.0180616,809,CONKLIN DR,,,,,,,07626f1cf28fbd01
-83.9331097,42.0176372,729,CLARK ST 20,,,,,,,15711f775ccb667e
-83.9312567,42.0193549,724,E CANEEL CT,,,,,,,4ec052edfddd104d
-83.9310662,42.0192354,723,E CANEEL CT,,,,,,,399232bb8df81324
-83.9330161,42.0176338,729,CLARK ST 21,,,,,,,b5acbf5ce7954bcc
-83.9671498,42.0193438,1312,PARTRIDGE CT,,,,,,,016ad78f42d2495d
-83.9329184,42.0176295,729,CLARK ST 22,,,,,,,0e5702a8c17f21ee
-83.9328248,42.0176262,729,CLARK ST 23,,,,,,,eae1725c11705850
-83.9560812,42.0167263,603,CONKLIN DR,,,,,,,b710989c1111e377
-83.9436906,42.0190054,807,RED MILL DR,,,,,,,fc387cc5a6f14ce0
-83.9566601,42.0167545,607,CONKLIN DR,,,,,,,e6d5de4cf1a40797
-83.9348178,42.0176543,729,CLARK ST 69,,,,,,,f75208ea200a7645
-83.9569545,42.0167541,701,CONKLIN DR,,,,,,,b4025fcda53d1d36
-83.9316273,42.0193459,725,E CANEEL CT,,,,,,,9271b395fbe7fa1c
-83.9572489,42.0167545,703,CONKLIN DR,,,,,,,cae650324c7a285f
-83.9327271,42.0176219,729,CLARK ST 24,,,,,,,3983630f8ab0df25
-83.9572234,42.017498,600,WING CT,,,,,,,2d1e9ed35c519175
-83.9318072,42.0192172,726,E CANEEL CT,,,,,,,4d90e17ce8bff37c
-83.9324026,42.019303,511,W CANEEL DR,,,,,,,53fd5c813f3b54cc
-83.9353164,42.0166529,400,ILLINOIS DR,,,,,,,69e054cccb165ab3
-83.9319853,42.0166492,705,CLARK ST,,,,,,,5c3cd6725b72e8e3
-83.9263111,42.0164555,806,STETSON ST,,,,,,,a76063f9e44b6ff0
-83.9517933,42.0193656,910,PONTIAC TRAIL,,,,,,,f16d9ae5424b0f24
-83.9528022,42.0175732,801,N UNION ST,,,,,,,197d1c8114d9b87b
-83.9310936,42.0167392,708,CLARK ST,,,,,,,c1771ca8ef45ee19
-83.9511447,42.0166484,726,N UNION ST,,,,,,,28852e788214d7d8
-83.9659021,42.0176118,805,N OCCIDENTAL RD,,,,,,,b18c6a796bb8c06b
-83.9327124,42.0192708,509,W CANEEL DR,,,,,,,2cd201aac7172d88
-83.9381132,42.0165418,117,BURT ST,,,,,,,c26105a163897719
-83.9395194,42.0166117,109,BURT ST,,,,,,,a20b2f084dd2e4a3
-83.934998,42.0166355,402,ILLINOIS DR,,,,,,,bf14bb628b91a5e8
-83.9352761,42.0176205,729,CLARK ST 67,,,,,,,1bd5744873fb6cb2
-83.939741,42.0166186,107,BURT ST,,,,,,,8c2006ed8bd07ab0
-83.9412629,42.0193163,808,RIVER ACRES DR,,,,,,,e0e2e4977b445f4e
-83.9399624,42.0166267,103,BURT ST,,,,,,,e9c1cba7d25e7830
-83.9402611,42.0167349,706,N EVANS ST,,,,,,,10242d086a675703
-83.9557683,42.0176212,603,NOKOMIS DR,,,,,,,d80ca32badf8a6f9
-83.9528352,42.0167084,714,WENONAH ST,,,,,,,29d08513eb417cb8
-83.9330029,42.0192529,507,W CANEEL DR,,,,,,,64450d9d0b6c77a4
-83.9276742,42.0164877,800,STETSON ST,,,,,,,f1fff47bb3c060ff
-83.9347035,42.0166177,404,ILLINOIS DR,,,,,,,2566cfdc588b3321
-83.9249683,42.0166251,802,WOODSTOCK LN,,,,,,,7fdc4b3291208513
-83.92695,42.0174943,813,STETSON ST,,,,,,,c3dac0b4bbe9c52c
-83.9344091,42.0166048,406,ILLINOIS DR,,,,,,,74c6fe1314318929
-83.9332953,42.0192447,505,W CANEEL DR,,,,,,,1079d094f97730b5
-83.9412547,42.0166224,704,RIVER ACRES DR,,,,,,,da31de04f4e7c5e0
-83.9522933,42.0166814,735,N UNION ST,,,,,,,496164808dba2dd7
-83.9420818,42.0193006,809,RIVER ACRES DR,,,,,,,ff01487fd5bd8b8b
-83.9335888,42.0192378,503,W CANEEL DR,,,,,,,fb11d4484ae55447
-83.9338851,42.0192306,501,W CANEEL DR,,,,,,,193576f61e5f6c5b
-83.9323309,42.0165337,510,ILLINOIS DR,,,,,,,549090b734b9abd8
-83.9341148,42.0165921,408,ILLINOIS DR,,,,,,,6e2054c70bb7833a
-83.9426307,42.019291,808,RED MILL DR,,,,,,,10027979b3177b04
-83.9557346,42.0166806,601,CONKLIN DR,,,,,,,42a6187770c96947
-83.9359773,42.0166395,703,VANETTE ST,,,,,,,5731ee6c12ac3062
-83.9689042,42.0193797,1407,BRAMBLEWOOD DR,,,,,,,9dc65b16035d9044
-83.9338215,42.0165795,500,ILLINOIS DR,,,,,,,ac9074d858c2eed2
-83.9335282,42.0165666,502,ILLINOIS DR,,,,,,,9b4e7818d3b82073
-83.9376389,42.0175366,379,W CANEEL DR,,,,,,,c76896359e379611
-83.9341814,42.0192234,415,W CANEEL DR,,,,,,,391dc9835e6cd9cb
-83.927267,42.0164275,802,STETSON ST,,,,,,,e9e6c4b9435666ee
-83.9256384,42.0165789,803,WOODSTOCK LN,,,,,,,b53e54d9680987c0
-83.9337596,42.0175902,729,CLARK ST 28,,,,,,,d7221e3ae37f4379
-83.9344758,42.0192162,413,W CANEEL DR,,,,,,,c36d4e1886c3e563
-83.9268178,42.0164048,804,STETSON ST,,,,,,,51df92f24954d1c6
-83.9663927,42.0190379,1303,BRAMBLEWOOD DR,,,,,,,c6e04ce5afab7ada
-83.933234,42.0165537,504,ILLINOIS DR,,,,,,,6fcf95e6e36b2731
-83.9329394,42.0165407,506,ILLINOIS DR,,,,,,,34d60e7a2a69fb02
-83.9256866,42.0174696,811,WOODSTOCK LN,,,,,,,48fbee51080cd1d6
-83.9326428,42.016532,508,ILLINOIS DR,,,,,,,4bfe00988f31e1f1
-83.9304418,42.0162922,888,FEDORA DR,,,,,,,a275970d85e81331
-83.9347703,42.0192089,411,W CANEEL DR,,,,,,,c8855dd103dd4a48
-83.9536669,42.0164658,716,SENECA ST,,,,,,,5bc039a12b41469b
-83.9310966,42.0165745,706,CLARK ST,,,,,,,22aec92372d68c91
-83.9510597,42.0164784,722,N UNION ST,,,,,,,3cd3fb575da396cf
-83.9350647,42.0192018,409,W CANEEL DR,,,,,,,4013d3a25963d2cf
-83.9545524,42.0166372,719,SENECA ST,,,,,,,d1e78d3696942799
-83.9530004,42.0192837,902,N UNION ST,,,,,,,c5e91f711fa9ae20
-83.9550373,42.0166292,724,TERNES RD,,,,,,,6e9b8b317d79e4d3
-83.9402489,42.0165537,702,N EVANS ST,,,,,,,8f7eda18b09dc777
-83.9353592,42.0191945,407,W CANEEL DR,,,,,,,fe8c9346a6fe2c77
-83.9527419,42.0165414,712,WENONAH ST,,,,,,,96560fc3a7c869ab
-83.9352159,42.0175501,729,CLARK ST 68,,,,,,,cdeb3148c5719301
-83.9377879,42.016439,119,BURT ST,,,,,,,910cc223715a345a
-83.9521999,42.0165144,729,N UNION ST,,,,,,,e597ab8fead3ea31
-83.9356528,42.0191877,405,W CANEEL DR,,,,,,,1898372754c41c75
-83.9375237,42.0164069,121,BURT ST,,,,,,,4d66fadd67fc6b4e
-83.9539049,42.0165418,718,SENECA ST,,,,,,,62b7935214b376c6
-83.9372681,42.0163842,123,BURT ST,,,,,,,cbc6ca223441b9e3
-83.9248868,42.0162937,800,WOODSTOCK LN,,,,,,,c9a1cd2afc8394a7
-83.9348092,42.0175709,729,CLARK ST 70,,,,,,,69e9a292e1946cae
-83.9293158,42.0163366,892,FEDORA DR,,,,,,,c8dbb164a3215a1d
-83.929985,42.0162085,890,FEDORA DR,,,,,,,8732eb2802f8085a
-83.9319032,42.0163915,703,CLARK ST,,,,,,,6fa038430b994b9e
-83.9360136,42.0164602,701,VANETTE ST,,,,,,,0f255ddf6875ba8a
-83.9283395,42.0174176,803,DERBY DR,,,,,,,8dd0701deaa0f3e7
-83.9256015,42.0163484,801,WOODSTOCK LN,,,,,,,fb434e66acfc3af8
-83.9337177,42.0175269,729,CLARK ST 29,,,,,,,c78b0ef779bea9e8
-83.9515961,42.0175556,700,N UNION ST BLK,,,,,,,091da7b3264bdf41
-83.9356604,42.0174023,708,ILLINOIS DR,,,,,,,8cd37ceaa11cd9ab
-83.9275178,42.0173822,802,DERBY DR,,,,,,,82586b38be15923d
-83.9348023,42.017503,729,CLARK ST 71,,,,,,,e4b7be142f1c9578
-83.9270038,42.0191959,825,STETSON ST,,,,,,,09a99cc443addbd5
-83.926158,42.0173484,812,STETSON ST,,,,,,,e9be2e6e7d8c19f7
-83.967538,42.0192617,1314,PARTRIDGE CT,,,,,,,dd6086ec4afa262f
-83.9359463,42.0191801,403,W CANEEL DR,,,,,,,65fb9ebb52d99b39
-83.933684,42.0174586,729,CLARK ST 30,,,,,,,434d1ca2fa7ac670
-83.9335553,42.0183583,729,CLARK ST 35,,,,,,,6cd08ddde2bc17d6
-83.9275724,42.019185,814,DERBY DR,,,,,,,8abe894698b90858
-83.9340107,42.0183501,729,CLARK ST 38,,,,,,,992ce932e9abc7bf
-83.9341063,42.0183478,729,CLARK ST 39,,,,,,,b542ef940b9d5748
-83.9569118,42.0182088,608,NOKOMIS DR,,,,,,,57ef9fc0aae53a57
-83.9362397,42.0191725,401,W CANEEL DR,,,,,,,323d7f4c210d087e
-83.9532009,42.0174409,401,NOKOMIS ST,,,,,,,d69f0ef8a94f063d
-83.9353833,42.0183583,729,CLARK ST 56,,,,,,,b957952cb569a241
-83.9365315,42.0191658,399,W CANEEL DR,,,,,,,5387588951f5e7c1
-83.9539897,42.0182774,605,CURTIS CT,,,,,,,207c83a8cb2a4baa
-83.9686132,42.0182575,805,PITMAN CT,,,,,,,3195d24be6e73a77
-83.9368257,42.019155,397,W CANEEL DR,,,,,,,beb1989adacbc65f
-83.967631,42.0182785,810,PITMAN CT,,,,,,,7a7f5900df4683bb
-83.9336705,42.0183475,729,CLARK ST 36,,,,,,,3163f2ead3be08a2
-83.9371376,42.0191567,395,W CANEEL DR,,,,,,,cf0e1bf500adbd1c
-83.9352749,42.0183461,729,CLARK ST 55,,,,,,,f62fecc9dadde086
-83.9338949,42.018344,729,CLARK ST 37,,,,,,,3f34c5de103794a5
-83.9283399,42.0182362,809,DERBY DR,,,,,,,f1a16776a8767d06
-83.9523968,42.019189,909,PONTIAC TRAIL,,,,,,,6f8f8b5bb264f141
-83.9432958,42.017692,713,RED MILL DR,,,,,,,bd354e995e6a448e
-83.9351829,42.0183359,729,CLARK ST 54,,,,,,,bd91b7d2d2ede68c
-83.9342207,42.0183368,729,CLARK ST 40,,,,,,,db75b43e7bd02ce1
-83.9375095,42.0191079,393,W CANEEL DR,,,,,,,561725f4affae381
-83.934482,42.0183253,729,CLARK ST 45,,,,,,,f125d30d47ee8206
-83.9350653,42.0183226,729,CLARK ST 53,,,,,,,35f67f8e25da9d5a
-83.9346044,42.0183221,729,CLARK ST 46,,,,,,,a0ca68bb6a0e950a
-83.9680329,42.0192413,1402,BRAMBLEWOOD DR,,,,,,,6e0680365a3ea5b2
-83.9310948,42.0182724,713,PIERCE CT,,,,,,,0bcbb5641c17b37a
-83.9535541,42.0173907,501,NOKOMIS ST,,,,,,,ed3756fdfe975e20
-83.9346973,42.0183189,729,CLARK ST 47,,,,,,,6124dbd5ee6d4c61
-83.9524399,42.0182369,307,MIAMI CT,,,,,,,f4948a558ee8d4ca
-83.9348068,42.0183153,729,CLARK ST 48,,,,,,,e06f0b92fb0085ef
-83.9377406,42.0189452,391,W CANEEL DR,,,,,,,2e1ef40f31ea8b1f
-83.9317262,42.0182564,718,PIERCE CT,,,,,,,2811f3e3695b29bd
-83.9283633,42.0191003,815,DERBY DR,,,,,,,3cd99ee4e4169611
-83.9261883,42.0181903,818,STETSON ST,,,,,,,fb687e3469aaf41b
-83.9658181,42.0182969,809,N OCCIDENTAL RD,,,,,,,f19ddc0089222da6
-83.9556199,42.0173733,601,NOKOMIS DR,,,,,,,0e13bf070709510e
-83.9371111,42.0182477,386,W CANEEL DR,,,,,,,798e7410d55d9655
-83.9536383,42.019093,619,NOKOMIS DR,,,,,,,4f2d9b1dbdd236ba
-83.9663792,42.0181948,1302,BRAMBLEWOOD DR,,,,,,,881d79450c1fddb5
-83.9667732,42.0181705,1304,BRAMBLEWOOD DR,,,,,,,57bb69ae977fc8fd
-83.95168,42.0191652,908,PONTIAC TRAIL,,,,,,,0afe60277b958f62
-83.9671702,42.0181705,1306,BRAMBLEWOOD DR,,,,,,,990e0dec1604e389
-83.9360063,42.0182093,806,ILLINOIS DR,,,,,,,3beea3a2c29872b8
-83.9262154,42.0190544,824,STETSON ST,,,,,,,1db714b3486d6353
-83.9377706,42.0182128,385,W CANEEL DR,,,,,,,395958f3025609d5
-83.9667715,42.0189492,1305,BRAMBLEWOOD DR,,,,,,,172de57e8a30bff7
-83.9557807,42.01817,607,NOKOMIS DR,,,,,,,6201315a9bea3fcc
-83.9526601,42.0190945,903,PONTIAC TRAIL,,,,,,,8e9465d47cb9028a
-83.9317634,42.0180168,719,PIERCE CT,,,,,,,8a6a971736018f3e
-83.9315561,42.0179209,710,PIERCE CT,,,,,,,c7dc0066b9c09b98
-83.931214,42.0179278,711,PIERCE CT,,,,,,,f250b108dc94df50
-83.9658325,42.0191466,905,N OCCIDENTAL RD,,,,,,,50e10026a05c2556
-83.9310319,42.0180518,712,PIERCE CT,,,,,,,7519ffa39de2233f
-83.9688686,42.0190548,1405,BRAMBLEWOOD DR,,,,,,,82cfa03278d3e5d9
-83.932443,42.018216,729,CLARK ST 06,,,,,,,0da03f2ff0d37f13
-83.9538483,42.017386,503,NOKOMIS ST,,,,,,,a7aec8c0d7b1a8f0
-83.9366651,42.0181098,805,ILLINOIS DR,,,,,,,536113568dd0ba27
-83.9355466,42.0181649,729,CLARK ST 57,,,,,,,fa1af053e17afbe6
-83.9412521,42.0190077,806,RIVER ACRES DR,,,,,,,dd499ae7d66609cf
-83.9412198,42.0180817,800,RIVER ACRES DR,,,,,,,c80fa4c1dfce9184
-83.9324743,42.0173435,727,CLARK ST,,,,,,,569d48f25f2df648
-83.9539928,42.0189802,617,NOKOMIS DR,,,,,,,4a5f559586a3ff05
-83.9269644,42.0180438,817,STETSON ST,,,,,,,d7888c9f8fdcdc30
-83.9551074,42.0180351,602,CURTIS CT,,,,,,,d1c42de8d99e77fa
-83.9529301,42.0190089,900,N UNION ST,,,,,,,83d343c8d9d2bc5e
-83.9310581,42.0189879,722,E CANEEL CT,,,,,,,b6d5daec35fde85d
-83.9420156,42.0180669,801,RIVER ACRES DR,,,,,,,3274aa07a4430c84
-83.9420656,42.0189931,807,RIVER ACRES DR,,,,,,,af6368ce8795ab0a
-83.9324401,42.018143,729,CLARK ST 05,,,,,,,d659ab363baaf89b
-83.9317991,42.0189695,727,E CANEEL CT,,,,,,,51b55c383fb59ef1
-83.9425266,42.018029,800,RED MILL DR,,,,,,,5bd26334d2dff299
-83.9531997,42.0180003,803,N UNION ST,,,,,,,be7f15137807f412
-83.9275321,42.0179688,806,DERBY DR,,,,,,,7c4371953b7e2dfb
-83.9316111,42.0188506,720,E CANEEL CT,,,,,,,883ac758a2462c3a
-83.9513258,42.018006,300,MIAMI CT,,,,,,,2ed1d91f1154e4c6
-83.9312405,42.0188598,721,E CANEEL CT,,,,,,,1389b9d02abb3dcc
-83.9371026,42.0180279,384,W CANEEL DR,,,,,,,9edc9c49ddf3f7ff
-83.9540912,42.0173798,505,NOKOMIS ST,,,,,,,ad10a2c79ec2a23e
-83.9425956,42.0189838,806,RED MILL DR,,,,,,,97edac31ebf1722f
-83.9332324,42.0180473,729,CLARK ST 13,,,,,,,dd72935332950e09
-83.93369,42.0180444,729,CLARK ST 41,,,,,,,9534fc14ce5795b9
-83.9283269,42.0179533,807,DERBY DR,,,,,,,1804d1de075a03a1
-83.9269946,42.0189215,823,STETSON ST,,,,,,,b6eadc39a07f70e5
-83.9324361,42.018074,729,CLARK ST 04,,,,,,,0a79dfbfb4c12f5a
-83.9355408,42.0180807,729,CLARK ST 58,,,,,,,5c1eef8448fd0948
-83.9275633,42.0189106,812,DERBY DR,,,,,,,d7197f9825ef1aca
-83.9543341,42.0173735,507,NOKOMIS ST,,,,,,,50c6adf0ebdaad14
-83.9351477,42.0180219,729,CLARK ST 61,,,,,,,31bc15815b68f096
-83.9671027,42.0188629,1307,BRAMBLEWOOD DR,,,,,,,637d005bce14bf1e
-83.9360019,42.0179889,804,ILLINOIS DR,,,,,,,fa83adf7f898f836
-83.9377635,42.0179946,383,W CANEEL DR,,,,,,,f529fd8c3e21090e
-83.9543562,42.0188737,609,CURTIS CT,,,,,,,26ceacfb0faea28c
-83.9344151,42.0180207,729,CLARK ST 49,,,,,,,927a0c1ef7348918
-83.9677932,42.0189579,1400,BRAMBLEWOOD DR,,,,,,,59db1661357ffad3
-83.9410759,42.0173152,709,N EVANS ST,,,,,,,b860e2724028bcbe
-83.9345319,42.0180184,729,CLARK ST 50,,,,,,,39c8093a89dc5196
-83.9346276,42.0180167,729,CLARK ST 51,,,,,,,b7c09f2c5ef0a78d
-83.9323838,42.0187689,510,W CANEEL DR,,,,,,,cd6b691e2af81e24
-83.9261787,42.0179033,816,STETSON ST,,,,,,,d3ac93782ed2687a
-83.954577,42.0173673,509,NOKOMIS ST,,,,,,,639bdfc5c7557c44
-83.934738,42.0180149,729,CLARK ST 52,,,,,,,977d420a02380d0a
-83.9516034,42.0188685,906,PONTIAC TRAIL,,,,,,,1358799d71516648
-83.9337606,42.017994,729,CLARK ST 42,,,,,,,e4053c44f231dd59
-83.9283561,42.0188123,813,DERBY DR,,,,,,,64e23537c3c9fd81
-83.9332997,42.017995,729,CLARK ST 14,,,,,,,d85689002cc6c76d
-83.9355356,42.0180149,729,CLARK ST 59,,,,,,,283a1780f8543097
-83.9326964,42.018735,508,W CANEEL DR,,,,,,,0488ede23f6081e4
-83.9324673,42.018,729,CLARK ST 03,,,,,,,ad4c158a71348bcc
-83.9674397,42.0188535,1309,BRAMBLEWOOD DR,,,,,,,6c4d611ab5e87490
-83.9249938,42.0178139,812,WOODSTOCK LN,,,,,,,ffdc6a3ef154e412
-83.9262064,42.0187663,822,STETSON ST,,,,,,,aa4bbf39484c0d03
-83.9330446,42.0174182,729,CLARK ST 25,,,,,,,89a3405614b4d937
-83.9329925,42.018719,506,W CANEEL DR,,,,,,,86c1613d9b4f87f7
-83.953879,42.017885,603,CURTIS CT,,,,,,,c0002ff25c946a89
-83.9253693,42.0178869,814,WOODSTOCK LN,,,,,,,26ba0e160ebddc09
-83.9677565,42.0178991,808,PITMAN CT,,,,,,,b81869cfbaac0b10
-83.9686789,42.0187829,1403,BRAMBLEWOOD DR,,,,,,,ad71d2a79019b83e
-83.9658499,42.0179467,807,N OCCIDENTAL RD,,,,,,,7f9420714e184f71
-83.968446,42.0178834,806,PITMAN CT,,,,,,,ce0a6eacf3dfd977
-83.9338283,42.0179463,729,CLARK ST 43,,,,,,,41cd30cb128fde9f
-83.933287,42.0187116,504,W CANEEL DR,,,,,,,134f2b44d865f800
-83.9347937,42.0174167,729,CLARK ST 72,,,,,,,1239d8cfa30d3750
-83.9257157,42.0177801,813,WOODSTOCK LN,,,,,,,e7581c532732834d
-83.9333654,42.0179454,729,CLARK ST 15,,,,,,,fd9b25bc1e300290
-83.9535133,42.0187504,901,N UNION ST,,,,,,,bce8dcce329db7d3
-83.9350807,42.017948,729,CLARK ST 62,,,,,,,1536b683971adf76
-83.9366214,42.0178847,803,ILLINOIS DR,,,,,,,546aaf2e97b86a07
-83.9355307,42.0179276,729,CLARK ST 60,,,,,,,f77cc56072cea857
-83.9335815,42.0187044,502,W CANEEL DR,,,,,,,4f3fc9980d853b32
-83.9339,42.0178962,729,CLARK ST 44,,,,,,,2df23fa53472a928
-83.9548191,42.0173615,511,NOKOMIS ST,,,,,,,b193758676ca7233
-83.9324634,42.0179291,729,CLARK ST 02,,,,,,,dbb9b0a0923abe6a
-83.9338778,42.0186971,500,W CANEEL DR,,,,,,,40a74572b8f00b72
-83.9557553,42.0178964,605,NOKOMIS DR,,,,,,,da5779031d1f83b0
-83.933433,42.0178927,729,CLARK ST 16,,,,,,,b96a31683a612bc8
-83.934174,42.0186898,414,W CANEEL DR,,,,,,,5d9f1de7cf332d6c
-83.9350314,42.0178932,729,CLARK ST 63,,,,,,,394334340991b6fb
-83.9514677,42.0177696,302,MIAMI CT,,,,,,,1145dff185e3046c
-83.9269555,42.0177693,815,STETSON ST,,,,,,,82abe9129af9b8d8
-83.9658217,42.0188172,903,N OCCIDENTAL RD,,,,,,,bc9b38dfb3bcdac5
-83.9414826,42.0173061,708,RIVER ACRES DR,,,,,,,cc0d708e747e63fd
-83.9565278,42.0178381,606,NOKOMIS DR,,,,,,,9473458fde5fff4a
-83.9339871,42.01783,729,CLARK ST 33,,,,,,,e61e761bdd018f5f
-83.9570769,42.0178426,602,WING CT,,,,,,,19bf173ff7f5c95c
-83.9334988,42.0178439,729,CLARK ST 17,,,,,,,16a85c3ccb90232c
-83.9370791,42.0178052,382,W CANEEL DR,,,,,,,79efb03d4e6d5925
-83.9519295,42.0177945,304,MIAMI CT,,,,,,,f0a84a7499e8fa33
-83.9549453,42.0177099,600,CURTIS CT BLK,,,,,,,ad1c90f73f602b34
-83.9345662,42.0186823,412,W CANEEL DR,,,,,,,8bbd831aa57c1706
-83.955061,42.0173548,513,NOKOMIS ST,,,,,,,b2f693ae573d6a10
-83.9359451,42.0177707,802,ILLINOIS DR,,,,,,,7d9b63ce8b0a3e0a
-83.9324605,42.0178562,729,CLARK ST 01,,,,,,,0eba91e6d43b6ae7
-83.9348621,42.0186922,410,W CANEEL DR,,,,,,,a497a280bdd8174a
-83.9349681,42.0178233,729,CLARK ST 64,,,,,,,6ae4962fb9b5ec5d
-83.9522082,42.0177711,306,MIAMI CT,,,,,,,28268b8643583121
-83.9345095,42.0173949,729,CLARK ST 79,,,,,,,925e696157239b47
-83.9351557,42.0186847,408,W CANEEL DR,,,,,,,1b61ee783ec5d11f
-83.9377414,42.0177668,381,W CANEEL DR,,,,,,,40be9fd15dbdd31b
-83.9420846,42.0176466,715,RIVER ACRES DR,,,,,,,50c1c454f5b5718b
-83.9343955,42.0173892,729,CLARK ST 80,,,,,,,6b5c1c47ba052835
-83.9562503,42.0187897,612,NOKOMIS DR,,,,,,,3bfbc3d26ddc9458
-83.9542828,42.0177037,601,CURTIS CT,,,,,,,83857b4eb9113d99
-83.9335648,42.0177906,729,CLARK ST 18,,,,,,,cef771cacc78d5ee
-83.9377643,42.01867,389,W CANEEL DR,,,,,,,8efecdca20b19a1f
-83.9412534,42.017671,714,RIVER ACRES DR,,,,,,,ab95b7677e8f4a79
-83.9568595,42.0186044,610,NOKOMIS DR,,,,,,,59dd3ded6a83536b
-83.9354492,42.0186778,406,W CANEEL DR,,,,,,,a6204ba4ae366d28
-83.9549441,42.018691,606,CURTIS CT,,,,,,,a80b4ebc1f206e46
-83.9553019,42.0173478,515,NOKOMIS ST,,,,,,,0ffbce5aeb5b1b28
-83.9412413,42.018699,804,RIVER ACRES DR,,,,,,,c1b97e38e6f38d37
-83.9343081,42.0173857,729,CLARK ST 81,,,,,,,f9fdce9851af810e
-83.933661,42.0173898,729,CLARK ST 31,,,,,,,1e0aff957e391b55
-83.9341959,42.0173808,729,CLARK ST 82,,,,,,,fb9df9f14ec57e48
-83.9357488,42.0186752,404,W CANEEL DR,,,,,,,e07fb8924de167b4
-83.9562953,42.0147263,604,BROOK ST,,,,,,,1aab824bc8e54f92
-83.9538834,42.0146557,508,SENECA ST,,,,,,,a8f5ed64a0922462
-83.9377415,42.0173319,706,W CANEEL CT,,,,,,,16569b9cec2a77a8
-83.9519335,42.0187141,904,PONTIAC TRAIL,,,,,,,e16a98a41d6cab0b
-83.9360785,42.0186832,402,W CANEEL DR,,,,,,,340f54b3a174454b
-83.9255113,42.0146853,,BURT ST,,,,,,,3bfa28eff8620da6
-83.9269856,42.0186335,821,STETSON ST,,,,,,,21ecec411efaf1db
-83.9570679,42.0147187,605,BROOK ST,,,,,,,8271090c57ca4ea7
-83.9420429,42.0186849,805,RIVER ACRES DR,,,,,,,43f730bde2133a7b
-83.9366083,42.0186426,398,W CANEEL DR,,,,,,,62d4685c7851c8e8
-83.9573303,42.0145835,603,BROOK ST,,,,,,,e48b82052ea10135
-83.9583908,42.0146865,605,SPRING ST,,,,,,,1bb6fc93345e3482
-83.9275542,42.0186226,810,DERBY DR,,,,,,,29a475c28eee0f60
-83.9354543,42.0172644,706,ILLINOIS DR,,,,,,,be2ec2cf5ce9320c
-83.9425526,42.0186742,804,RED MILL DR,,,,,,,4606a0b4cb554f34
-83.9640023,42.0142819,604,N OCCIDENTAL RD,,,,,,,da033805abdfd669
-83.9511266,42.0146063,611,N UNION ST,,,,,,,44cf41631e8790b5
-83.9368959,42.0186256,394,W CANEEL DR,,,,,,,364fdd37245aef67
-83.952296,42.0186735,902,PONTIAC TRAIL,,,,,,,b3d020fab4befa14
-83.9261945,42.0138467,910,BURT ST,,,,,,,d05e90e93e8b1443
-83.9312385,42.0186032,715,PIERCE CT,,,,,,,353bc7e51ed34832
-83.9656642,42.0141476,601,N OCCIDENTAL RD,,,,,,,009f2ce40e04aa9d
-83.9310487,42.0184917,714,PIERCE CT,,,,,,,2940913a67e0bc4e
-83.9462164,42.0145241,139,BROWN ST,,,,,,,951a9c3a6fc304ad
-83.9315775,42.0185922,716,PIERCE CT,,,,,,,01538b9d6f982ffc
-83.9499833,42.0144583,602,N UNION ST,,,,,,,6c1418757e265bc3
-83.9540979,42.0185886,607,CURTIS CT,,,,,,,a122055eb53b8435
-83.9559609,42.0145375,703,TERNES RD,,,,,,,c5825a0a6d8c7ee4
-83.9317766,42.0184898,717,PIERCE CT,,,,,,,e6255e4391a04105
-83.924492,42.0117701,5200,MILWAUKEE RD,,,,,,,cbf169480e022dad
-83.9510325,42.0144445,607,N UNION ST,,,,,,,b4021f836526860c
-83.9553086,42.0185597,611,NOKOMIS DR,,,,,,,98bcbe8e6b8060f8
-83.9526193,42.0185579,900,PONTIAC TRAIL,,,,,,,43a80e573a01f1f2
-83.9513809,42.0143393,401,BROWN ST,,,,,,,5770178bd43b3a42
-83.9576074,42.0144544,602,SPRING ST,,,,,,,019d20671b9f676d
-83.9515081,42.0173153,744,N UNION ST,,,,,,,521a07255425b1be
-83.9683081,42.0185738,807,PITMAN CT,,,,,,,cfe23ba4688f7a6e
-83.9463496,42.0139469,135,BROWN ST,,,,,,,1a1fed78740f137d
-83.928348,42.0185244,811,DERBY DR,,,,,,,b32ce179e17fb5cd
-83.9583802,42.0144397,603,SPRING ST,,,,,,,c8375ce47dd4c60a
